Baugruppennummer,Primary Text,id,isHeading,parentBinding,module,Artifact Type
"=""0640""",Vermessung des Schiffes und der Waffensysteme,9876,false,10250,12505,Baugruppe
"=""0641""",Raumvermessung (Messbrief),10976,false,9876,12505,Baugruppe
"=""0642""",Magnetische Vermessung,10101,false,9876,12505,Baugruppe
"=""0643""",Akustische Vermessung,11358,false,9876,12505,Baugruppe
"=""0644""",Druckvermessung,11461,false,9876,12505,Baugruppe
"=""0645""",Ansprengversuche,11825,false,9876,12505,Baugruppe
"=""0646""",Waffensystemvermessung,6721,false,9876,12505,Baugruppe
"=""0647""","Auslitern von Zellen, Bunker, Tanks, Torpedo- Rohren",11331,false,9876,12505,Baugruppe
"=""0649""",Infrarotvermessung,10807,false,9876,12505,Baugruppe
"=""0650""",Prüfung elektromagnetische Einflüße,6735,false,10250,12505,Baugruppe
"=""0651""",EMV Nachweis Geräte,12450,false,6735,12505,Baugruppe
"=""0652""",EMV Systemnachweis,9364,false,6735,12505,Baugruppe
"=""0653""",Nachweis Blitzschutz,7590,false,6735,12505,Baugruppe
"=""0654""",Nachweis (N)EMP Schutz,10186,false,6735,12505,Baugruppe
"=""0660""",Life Cycle Management,7548,false,10250,12505,Baugruppe
"=""0661""",Bauzustandsmanagement,8380,false,7548,12505,Baugruppe
"=""0662""",Obsoleszenzmanagement,7239,false,7548,12505,Baugruppe
"=""0663""",Konfigurationsmanagement,9411,false,7548,12505,Baugruppe
"=""0670""","Besondere Erprobungen, Uboot",9649,false,10250,12505,Baugruppe
"=""0671""",Druckversuche im Dock,9834,false,9649,12505,Baugruppe
"=""0672""",Absenkversuche,9726,false,9649,12505,Baugruppe
"=""0673""",Tieftauchprobe,8784,false,9649,12505,Baugruppe
"=""0674""",Tauch- und Trimmnachweis,8041,false,9649,12505,Baugruppe
"=""0679""",Bes. Prüfstandserprobungen,11236,false,9649,12505,Baugruppe
"=""0680""",Überwachungs- und prüfbedürftige Anlagen,10714,false,10250,12505,Baugruppe
"=""0681""",Druckbehälter gemäß Druckbehälterverordnung,11322,false,10714,12505,Baugruppe
"=""0682""",Aufzüge gemäß Aufzugsverordnung,7855,false,10714,12505,Baugruppe
"=""0683""",Kessel gemäß Dampfkesselverordnung,9978,false,10714,12505,Baugruppe
"=""0684""",Seeversorgungseinrichtungen gemäß Prüfvorschrift,12014,false,10714,12505,Baugruppe
"=""0685""",Hebezeuge- und Lastaufnahmeeinrichtungen,10860,false,10714,12505,Baugruppe
"=""0686""",Winden- und Ankereinrichtungen,9209,false,10714,12505,Baugruppe
"=""0687""",Bordhubschrauberverfahreinrichtungen,10920,false,10714,12505,Baugruppe
"=""0688""",Flurförderzeuge,7829,false,10714,12505,Baugruppe
"=""0690""",Arbeitssicherheit,8259,false,10250,12505,Baugruppe
"=""0691""",Schiffskörper,8527,false,8259,12505,Baugruppe
"=""0692""",Arbeitssicherheitsbegehung,8556,false,8259,12505,Baugruppe
"=""0693""",Umweltschutz,8011,false,8259,12505,Baugruppe
"=""0694""",Strahlenschutz,9607,false,8259,12505,Baugruppe
"=""0695""",Laserschutz,8690,false,8259,12505,Baugruppe
"=""0700""","Bezeichnungen, Zeichnungen, Bau- und Ablieferungsunterlagen",11763,false,11790,12505,Baugruppe
"=""0710""",Dokumentation,12418,false,11763,12505,Baugruppe
"=""0711""",Dokumentationsverzeichnis,9217,false,12418,12505,Baugruppe
"=""0712""",Materialliste,7251,false,12418,12505,Baugruppe
"=""0713""",Software Dokumentation,11498,false,12418,12505,Baugruppe
"=""0714""",Materialerhaltungsplanung,8561,false,12418,12505,Baugruppe
"=""0715""","Werkzeuge, Meß- und Prüfgeräte an Bord",7000,false,12418,12505,Baugruppe
"=""0716""","Werkzeuge, Meß- und Prüfgeräte im Depot",10161,false,12418,12505,Baugruppe
"=""0717""",Standard-Arbeitskatalog,8419,false,12418,12505,Baugruppe
"=""0718""",Prüfkonzepte,7247,false,12418,12505,Baugruppe
"=""0719""",Ersatzteildokumentation,10908,false,12418,12505,Baugruppe
"=""0720""","Normung, Standardisierung",9708,false,11763,12505,Baugruppe
"=""0721""",Verteidigungs-Geräte-Norm (VG),7572,false,9708,12505,Baugruppe
"=""0723""",Technische Lieferbedingungen (TL),9347,false,9708,12505,Baugruppe
"=""0724""",Technische Kurzbeschreibung (TK),7001,false,9708,12505,Baugruppe
"=""0725""","DIN, DIN EN, DIN EN ISO, , DIN ISO, DIN IEC, DIN VDE",8178,false,9708,12505,Baugruppe
"=""0726""",WL Blätter,8109,false,9708,12505,Baugruppe
"=""0727""",Sonstige Vorschriften bzw. Normen (wie CEN/CENELEC usw.),12215,false,9708,12505,Baugruppe
"=""0728""",STANAG,9111,false,9708,12505,Baugruppe
"=""0729""",Mil Spec,7525,false,9708,12505,Baugruppe
"=""0730""","Marinetechnische Bezeichnungen, allgemein",6975,false,11763,12505,Baugruppe
"=""0731""",Schiff mit Ausrüstung und Einrichtung,10482,false,6975,12505,Baugruppe
"=""0732""",Antriebsanlagen,12500,false,6975,12505,Baugruppe
"=""0733""",Elektrische Anlagen,11558,false,6975,12505,Baugruppe
"=""0734""","SchiffsbetriebsAnlage, Schiffssicherung",11372,false,6975,12505,Baugruppe
"=""0735""","Fernmelde-, Navigations-, Ortungs- und EloKa Anlagen",11666,false,6975,12505,Baugruppe
"=""0736""",Waffenleit- und -Lenkanlagen,11378,false,6975,12505,Baugruppe
"=""0737""",Waffenanlagen,7183,false,6975,12505,Baugruppe
"=""0738""",Sperrwaffenanlagen,9006,false,6975,12505,Baugruppe
"=""0739""","Geräte, Werkzeuge, Ersatzteile",11607,false,6975,12505,Baugruppe
"=""0740""","Komponenten nach ISO, DIN, VG",7637,false,11763,12505,Baugruppe
"=""0741""",Bodennahes Sicherheitsleitsystem langnachleuchtend,8355,false,7637,12505,Baugruppe
"=""0742""",Bodennahes Sicherheitsleitsystem elektrisch,10999,false,7637,12505,Baugruppe
"=""0743""",Betriebsstoffkennzeichnung von Rohrleitungen,8488,false,7637,12505,Baugruppe
"=""0744""",Schilder für die Arbeitssicherheit,11868,false,7637,12505,Baugruppe
"=""0745""",Schilder für die Schiffssicherung,8616,false,7637,12505,Baugruppe
"=""0746""","Schilder für Brandschutz Rettungsmittel, Fluchtwege",8286,false,7637,12505,Baugruppe
"=""0747""",Schilder für Sanitätseinrichtungen und Raumbezeichnungen,10720,false,7637,12505,Baugruppe
"=""0748""",Schilder für Geräte und Armaturen nach Schilderlisten,6728,false,7637,12505,Baugruppe
"=""0749""",Schilder Peiltafeln; sonstige,8272,false,7637,12505,Baugruppe
"=""0750""",Zeichnungen und Berechnungen,12133,false,11763,12505,Baugruppe
"=""0751""","Entw.- und Verdingungszeichn. mit Berechn., Linienriß",7701,false,12133,12505,Baugruppe
"=""0752""",Genehmigungszeichnungen und Berechnungen,9739,false,12133,12505,Baugruppe
"=""0753""",Bau- und Arbeitszeichnungen mit Berechnungen,11743,false,12133,12505,Baugruppe
"=""0760""",Ablieferungsunterlagen,9608,false,11763,12505,Baugruppe
"=""0761""","Dienstvorschriften, Technische Dienstvorschriften",11955,false,9608,12505,Baugruppe
"=""0762""","Zeichnungen, Schiffstypenmappe",11538,false,9608,12505,Baugruppe
"=""0763""",Betriebsführungspläne und Skizzenbücher,12139,false,9608,12505,Baugruppe
"=""0764""",Schiffsgeräteliste,6931,false,9608,12505,Baugruppe
"=""0765""","Prüfbücher, Protokolle, Tests",7406,false,9608,12505,Baugruppe
"=""0766""",PME Unterlagen,10367,false,9608,12505,Baugruppe
"=""0767""",Stabilitätsunterlagen,10974,false,9608,12505,Baugruppe
"=""0768""",Munitionsstaupläne,11511,false,9608,12505,Baugruppe
"=""0769""",Systembeschreibung/Gefährdungsermittlung gem. § 5 ArbSchG,11551,false,9608,12505,Baugruppe
"=""0770""",Informationsunterlagen,7130,false,11763,12505,Baugruppe
"=""0771""",Filme,9666,false,7130,12505,Baugruppe
"=""0772""",Lichtbilder,11299,false,7130,12505,Baugruppe
"=""0773""",Schauzeichnungen und Beschreibungen,7437,false,7130,12505,Baugruppe
"=""0774""",Lehrbücher,8874,false,7130,12505,Baugruppe
"=""0775""",Modelle 0776 Datenbank,9991,false,7130,12505,Baugruppe
"=""0777""",Datensammlung und Verarbeitung,7723,false,7130,12505,Baugruppe
"=""0778""",Datenaustausch mit anderen Rechnern,11659,false,7130,12505,Baugruppe
"=""0779""",Datenbankbedarf,6567,false,7130,12505,Baugruppe
"=""0780""",Ausbildung,8095,false,11763,12505,Baugruppe
"=""0781""",Ausbildungsplan Marinepersonal,9219,false,8095,12505,Baugruppe
"=""0782""",Lehrgänge Bordpersonal,10505,false,8095,12505,Baugruppe
"=""0783""",Ausbildungsunterlagen,6771,false,8095,12505,Baugruppe
"=""0784""",Ausbildungsanlagen,8645,false,8095,12505,Baugruppe
"=""0785""",Ausbildungsplanung GU,6918,false,8095,12505,Baugruppe
"=""0786""",Operationelle Ausbildung,8781,false,8095,12505,Baugruppe
"=""0787""","Ausbildg. Instandsetzungspers. (MArs, Stützpunkt)",7893,false,8095,12505,Baugruppe
"=""0788""",Ausbildung Abnahmepersonal,11655,false,8095,12505,Baugruppe
"=""0789""",Infrastruktur für Ausbildung,9627,false,8095,12505,Baugruppe
"=""0790""",Änderungsdienst,9276,false,11763,12505,Baugruppe
"=""0791""",Änderung von Wehrmaterial (Schiff und Gerät),10811,false,9276,12505,Baugruppe
"=""0792""",Änderung der Schiffsgeräteausstattung,7370,false,9276,12505,Baugruppe
"=""0793""",Änderung der STAN Ausstattung,7772,false,9276,12505,Baugruppe
"=""0794""",Änderung der Dokumentation,10112,false,9276,12505,Baugruppe
"=""0800""",Hilfsmittel für die Fertigung und Instandhaltung,12246,false,11790,12505,Baugruppe
"=""0800""",Übersicht und Allgemeines,10173,false,12246,12505,Baugruppe
"=""0810""","Vorrichtungen, Modelle, Schablonen für das Schiff mit Ausrüstung und Einrichtung",7395,false,12246,12505,Baugruppe
"=""0811""","Vorrichtungen usw. für den Sektionsbau (Schnürboden, opt. Zeichnen)",9280,false,7395,12505,Baugruppe
"=""0812""","Vorrichtungen usw. für metallischen Schiffskörper, Aufbauten und Deckshäuser",8429,false,7395,12505,Baugruppe
"=""0813""","Vorrichtungen usw. für nichtmetallischen Schiffskörper, Aufbauten und Deckshäuser",11894,false,7395,12505,Baugruppe
"=""0815""","Vorrichtungen usw. für Aufstellung der Nachrichtenmittel, Waffenleitanlagen, Waffen",8365,false,7395,12505,Baugruppe
"=""0816""",Vorrichtungen usw. für Ausrüstung,8782,false,7395,12505,Baugruppe
"=""0817""",Vorrichtungen usw. für schiffbauliche Einrichtungen für Besatzungsräume,11990,false,7395,12505,Baugruppe
"=""0818""",Vorrichtungen usw. für schiffbauliche Einrichtungen für Betriebsräume,7502,false,7395,12505,Baugruppe
"=""0819""",Vorrichtungen usw. für Materialschutz und Decksbeläge,7382,false,7395,12505,Baugruppe
"=""0820""","Vorrichtungen, Modelle, Schablonen für Antriebsanlagen",7866,false,12246,12505,Baugruppe
"=""0821""",Vorrichtungen usw. für Dieselmotoren,11531,false,7866,12505,Baugruppe
"=""0822""",Vorrichtungen usw. für Gasturbinenanlagen,6888,false,7866,12505,Baugruppe
"=""0823""",Vorrichtungen usw. für Dampfanlagen,7438,false,7866,12505,Baugruppe
"=""0824""",Vorrichtungen usw. für elektrische Anlagen für Antrieb,9886,false,7866,12505,Baugruppe
"=""0825""",Vorrichtungen usw. für Leistungsübertragungsanlagen,7267,false,7866,12505,Baugruppe
"=""0826""",Vorrichtungen usw. für Schiffsvortriebsanlagen,9900,false,7866,12505,Baugruppe
"=""0827""",Vorrichtungen usw. für Hilfseinrichtungen für den Antrieb,8153,false,7866,12505,Baugruppe
"=""0828""","Vorrichtungen usw. für Einricht. für Lagerung, Förderung von Betriebsstoffen",11926,false,7866,12505,Baugruppe
"=""0829""",Vorrichtungen usw. für Sonstige Antriebe,11527,false,7866,12505,Baugruppe
"=""0830""","Vorrichtungen, Modelle, Schablonen für elektrische Anlagen",7768,false,12246,12505,Baugruppe
"=""0831""","Vorrichtungen usw. für Bordnetze, E Maschinen, Stromrichter",10379,false,7768,12505,Baugruppe
"=""0832""",Vorrichtungen usw. für E Erzeugungsanlagen,7655,false,7768,12505,Baugruppe
"=""0833""","Vorrichtungen usw. für E Verteilungsanlagen, Schaltanlagen",9132,false,7768,12505,Baugruppe
"=""0834""",Vorrichtungen usw. für Kabelanlagen,12013,false,7768,12505,Baugruppe
"=""0835""","Vorrichtungen usw. für Beleuchtungsanlagen, Positionslaternen, Signallichter",8319,false,7768,12505,Baugruppe
"=""0836""",Vorrichtungen usw. für Nichtintegrierte Automatisierungsanlagen,10640,false,7768,12505,Baugruppe
"=""0837""",Vorrichtungen usw. für Automation/Integrierte Leitanlage Schiffstechnik,6955,false,7768,12505,Baugruppe
"=""0838""",Vorrichtungen usw. für Ersatzstrom- und Notstromversorgungsanlagen,10972,false,7768,12505,Baugruppe
"=""0839""",Vorrichtungen usw. für E Sonderanlagen,11957,false,7768,12505,Baugruppe
"=""0840""","Vorrichtungen, Modelle, Schablonen für Schiffsbetriebsanlagen",8818,false,12246,12505,Baugruppe
"=""0841""",Vorrichtungen usw. für Manövrieranlagen,9252,false,8818,12505,Baugruppe
"=""0842""","Vorrichtungen usw. für Winden, Kräne, Förder-, Schließeinrichtungen; Versorgung in See",11872,false,8818,12505,Baugruppe
"=""0843""","Vorrichtungen usw. für Seekühlwasser-, Lenz-, Lecklenz- und Ballastwasseranlagen sowie Sicherheitseinrichtungen für Zellen",11745,false,8818,12505,Baugruppe
"=""0844""","Vorrichtungen usw. für Feuerlösch-, Sprüh- und Berieselungsanlagen",11202,false,8818,12505,Baugruppe
"=""0845""","Vorrichtungen usw. für Sanitär- und Abfallbeseitigungsanlagen, Abfluss- und Speigatteinrichtungen",10146,false,8818,12505,Baugruppe
"=""0846""",Vorrichtungen usw. für lüftungstechnische Anlagen,9798,false,8818,12505,Baugruppe
"=""0847""",Vorrichtungen usw. für Kälteanlagen,8868,false,8818,12505,Baugruppe
"=""0848""","Vorrichtungen usw. für Wirtschafts-, Taucher- und Atemlufteinrichtungen",10629,false,8818,12505,Baugruppe
"=""0849""",Vorrichtungen usw. für Einrichtungen für Bordhubschrauber und Flugdrohnen,7524,false,8818,12505,Baugruppe
"=""0850""","Vorrichtungen, Modelle, Schablonen für Fernmelde-, Navigations-, Ortungs- und EloKa Anlagen",12278,false,12246,12505,Baugruppe
"=""0851""",Vorrichtungen usw. für Funk-Nachrichtenanlagen,7696,false,12278,12505,Baugruppe
"=""0852""",Vorrichtungen usw. für Funk- Navigations- und Funk-Ortungsanlagen,12056,false,12278,12505,Baugruppe
"=""0853""",Vorrichtungen usw. für optische Nachrichten- und Signalanlagen,6805,false,12278,12505,Baugruppe
"=""0854""",Vorrichtungen usw. für Wärme- Peil- und Ortungsanlagen,12112,false,12278,12505,Baugruppe
"=""0855""",Vorrichtungen usw. für Wasserschall- Ortungs- und Nachrichtenanlagen,6641,false,12278,12505,Baugruppe
"=""0856""",Vorrichtungen usw. für Schreibfunk/Datenübertragung und BÜ- Anlagen,7380,false,12278,12505,Baugruppe
"=""0857""",Vorrichtungen usw. für EloKa Anlagen,7808,false,12278,12505,Baugruppe
"=""0858""",Vorrichtungen usw. für Navigationsanlagen,8026,false,12278,12505,Baugruppe
"=""0859""",Vorrichtungen usw. für Datennetze,7214,false,12278,12505,Baugruppe
"=""0860""","Vorrichtungen, Modelle, Schablonen für Führungs- und Waffeneinsatzsysteme",6830,false,12246,12505,Baugruppe
"=""0861""",Vorrichtungen usw. für Waffenleitanlagen für Artilleriebewaffnung,7125,false,6830,12505,Baugruppe
"=""0862""",Vorrichtungen usw. für Waffenleit- und -Lenkanlagen für Flugkörper- und Raketenbewaffnung,10615,false,6830,12505,Baugruppe
"=""0863""",Vorrichtungen usw. für Waffenleit- und -Lenkanlagen für Torpedobewaffnung auf Ubooten,7630,false,6830,12505,Baugruppe
"=""0864""",Vorrichtungen usw. für Waffenleit- und Lenkanlagen für Torpedobewaffnung,7039,false,6830,12505,Baugruppe
"=""0865""",Vorrichtungen usw. für komb. Waffenleit- und -Lenkanlagen für Überwasserkampfschiffe,11976,false,6830,12505,Baugruppe
"=""0866""",Vorrichtungen usw. für integriertes Führungs- und Waffeneinsatzsystem,6688,false,6830,12505,Baugruppe
"=""0867""",Vorrichtungen usw. für Datenverarbeitungs- und Datenübertragungsanlagen,11412,false,6830,12505,Baugruppe
"=""0868""",Vorrichtungen usw. für Waffeneinsatz- und Zielanweisungsanlagen,11843,false,6830,12505,Baugruppe
"=""0869""",Vorrichtungen usw. für Operationszentralen-Technik,8195,false,6830,12505,Baugruppe
"=""0870""","Vorrichtungen, Modelle, Schablonen für Waffenanlagen",11949,false,12246,12505,Baugruppe
"=""0871""",Vorrichtungen usw. für Artilleriebewaffnung für See- und Luftziele,8362,false,11949,12505,Baugruppe
"=""0872""",Vorrichtungen usw. für Flugkörper- und Raketenbewaffnung für See- und Luftziele,12255,false,11949,12505,Baugruppe
"=""0873""",Vorrichtungen usw. für Torpedobewaffnung,11593,false,11949,12505,Baugruppe
"=""0874""",Vorrichtungen usw. für UJagdbewaffnung,11530,false,11949,12505,Baugruppe
"=""0875""",Vorrichtungen usw. für Handwaffen,11100,false,11949,12505,Baugruppe
"=""0876""",Vorrichtungen usw. für Munition für Über- und Unterwasserwaffen,6877,false,11949,12505,Baugruppe
"=""0880""","Vorrichtungen, Modelle, Schablonen für Sperrwaffenanlagen",10990,false,12246,12505,Baugruppe
"=""0881""","Vorrichtungen usw. für Wurf-, Transp.-, Lagerungs- und Vorbereit.-Einrichtung für Minen- und Minenfeldschutzmittel",8537,false,10990,12505,Baugruppe
"=""0882""",Vorrichtungen usw. für Minensuch- und Minenortungsgeräte sowie Bezeichnungsbojeneinrichtung,12276,false,10990,12505,Baugruppe
"=""0883""",Vorrichtungen usw. für Minenräumgeräte-Einrichtungen,8137,false,10990,12505,Baugruppe
"=""0884""",Vorrichtungen usw. für passiven Schiffsschutz (ausschl.MES),9897,false,10990,12505,Baugruppe
"=""0885""","Vorrichtungen usw. für See-Kleinkampfmittel-, Netz- und Balkensperreneinrichtungen, Minenjagdeinrichtungen",9362,false,10990,12505,Baugruppe
"=""0886""",Vorrichtungen usw. für Minen- und Minenfeldschutzmittel,11161,false,10990,12505,Baugruppe
"=""0887""","Vorrichtungen usw. für Minensuch-, Minenortungsgeräte und Bezeichnungsbojen",9425,false,10990,12505,Baugruppe
"=""0888""",Vorrichtungen usw. für Minenräumgeräte,10756,false,10990,12505,Baugruppe
"=""0889""","Vorrichtungen usw. für See-Kleinkampfmittel, Netz- und Balkensperren, Minenjagdsysteme",9455,false,10990,12505,Baugruppe
"=""0890""","Vorrichtungen, Modelle, Schablonen für Geräte, Werkzeuge, Ersatzteile, Werkzeugmaschinen",11282,false,12246,12505,Baugruppe
"=""0891""","Vorrichtungen für Geräte, Werkzeuge, Ersatzteile für Schiff mit Ausrüstung und Einrichtung",8954,false,11282,12505,Baugruppe
"=""0892""","Vorrichtungen für Geräte, Werkzeuge, Ersatzteile für Antriebsanlagen",11514,false,11282,12505,Baugruppe
"=""0893""","Vorrichtungen für Geräte, Werkzeuge, Ersatzteile für elektrische Anlagen",11658,false,11282,12505,Baugruppe
"=""0894""","Vorrichtungen für Geräte, Werkzeuge, Ersatzteile für Schiffsbetriebsanlagen",8569,false,11282,12505,Baugruppe
"=""0895""","Vorrichtungen für Geräte, Werkzeuge, Ersatzteile für Fernmelde-, Navigations-, Ortungs- und EloKA Anlagen",10487,false,11282,12505,Baugruppe
"=""0896""","Vorrichtungen usw. für Geräte, Werkzeuge, Ersatzteile für Führungs- und Waffeneinsatzsysteme",6681,false,11282,12505,Baugruppe
"=""0897""","Vorrichtungen usw. für Geräte, Werkzeuge, Ersatzteile für Waffenanlagen",7795,false,11282,12505,Baugruppe
"=""0898""","Vorrichtungen usw. für Geräte, Werkzeuge, Ersatzteile für Sperrwaffenanlagen",8010,false,11282,12505,Baugruppe
"=""0899""","Vorrichtungen usw. für Geräte, Werkzeuge, Werkzeugmaschinen und Ersatzteile für Elektrische Anlagen",12399,false,11282,12505,Baugruppe
"=""0900""","Betriebsangelegenheiten für alle Hauptbauabschnitte,",6760,false,11790,12505,Baugruppe
"=""0900""",Übersicht und Allgemeines,7439,false,6760,12505,Baugruppe
"=""0901""",Verträge,8185,false,7439,12505,Baugruppe
"=""0902""",Management,10559,false,7439,12505,Baugruppe
"=""0903""",Ablaufplanung,12186,false,7439,12505,Baugruppe
"=""0904""",Terminplanung (EDV-gestützt),12302,false,7439,12505,Baugruppe
"=""0905""",Kapazitätsplanung,11798,false,7439,12505,Baugruppe
"=""0906""",Berichtswesen,10598,false,7439,12505,Baugruppe
"=""0910""","Betriebseinrichtungen, Konservierungs- und Kleinarbeiten",11156,false,6760,12505,Baugruppe
